# k1/kF k2/kF k3/kF P(k1) P(k2)       P(k3)       B0        BSN    N_tr    B2      B4
# 
21 16 5 5.39949799e+01 7.72970428e+01 2.49657516e+02 5.25059336e+04 0.00000000e+00 8.40620000e+04 -1.14352047e+05 1.09300961e+05
21 16 6 5.39949799e+01 7.72970428e+01 2.07778030e+02 2.97257871e+04 0.00000000e+00 1.64532000e+05 -5.99572305e+04 4.38983320e+04
21 16 7 5.39949799e+01 7.72970428e+01 1.90599930e+02 2.19605723e+04 0.00000000e+00 1.91976000e+05 -4.44946289e+04 3.38511055e+04
21 16 8 5.39949799e+01 7.72970428e+01 1.61821243e+02 1.54133340e+04 0.00000000e+00 2.14536000e+05 -3.19669297e+04 2.57436289e+04
21 16 9 5.39949799e+01 7.72970428e+01 1.51647842e+02 1.73754453e+04 0.00000000e+00 2.84808000e+05 -3.53978672e+04 2.71380449e+04
21 16 10 5.39949799e+01 7.72970428e+01 1.43547516e+02 1.16377090e+04 0.00000000e+00 2.80200000e+05 -2.47258711e+04 2.23230918e+04
21 16 11 5.39949799e+01 7.72970428e+01 1.22325600e+02 1.73575742e+04 0.00000000e+00 2.98224000e+05 -3.62048203e+04 3.01508574e+04
21 16 12 5.39949799e+01 7.72970428e+01 1.31217102e+02 1.83545645e+04 0.00000000e+00 3.39792000e+05 -3.75178750e+04 2.95126367e+04
21 16 13 5.39949799e+01 7.72970428e+01 1.06425072e+02 9.99103223e+03 0.00000000e+00 3.76656000e+05 -1.78846250e+04 6.67258496e+03
21 16 14 5.39949799e+01 7.72970428e+01 9.55221481e+01 9.47214160e+03 0.00000000e+00 4.00152000e+05 -1.94718301e+04 1.50705176e+04
21 16 15 5.39949799e+01 7.72970428e+01 8.57963486e+01 7.26425146e+03 0.00000000e+00 3.94896000e+05 -1.47414336e+04 1.11238135e+04
21 16 16 5.39949799e+01 7.72970428e+01 7.72970428e+01 7.39541260e+03 0.00000000e+00 4.69320000e+05 -1.72900156e+04 1.97230156e+04
21 17 3 5.39949799e+01 7.03868866e+01 4.02876801e+02 1.15034453e+05 0.00000000e+00 1.76000000e+03 -2.66174344e+05 3.08139469e+05
21 17 4 5.39949799e+01 7.03868866e+01 2.98621796e+02 3.23873516e+04 0.00000000e+00 6.50580000e+04 -5.46236328e+04 1.03662725e+04
21 17 5 5.39949799e+01 7.03868866e+01 2.49657516e+02 2.86405137e+04 0.00000000e+00 1.60200000e+05 -5.90698516e+04 4.83263281e+04
21 17 6 5.39949799e+01 7.03868866e+01 2.07778030e+02 2.31537012e+04 0.00000000e+00 1.73376000e+05 -4.81452109e+04 4.04677734e+04
21 17 7 5.39949799e+01 7.03868866e+01 1.90599930e+02 2.12500430e+04 0.00000000e+00 2.02968000e+05 -4.14437500e+04 2.66872305e+04
21 17 8 5.39949799e+01 7.03868866e+01 1.61821243e+02 1.33258906e+04 0.00000000e+00 2.24184000e+05 -2.98895137e+04 3.08251133e+04
21 17 9 5.39949799e+01 7.03868866e+01 1.51647842e+02 1.53224775e+04 0.00000000e+00 2.98272000e+05 -3.07960020e+04 2.25911445e+04
21 17 10 5.39949799e+01 7.03868866e+01 1.43547516e+02 1.69207598e+04 0.00000000e+00 2.92296000e+05 -3.67971445e+04 3.52092344e+04
21 17 11 5.39949799e+01 7.03868866e+01 1.22325600e+02 1.13741133e+04 0.00000000e+00 3.11880000e+05 -2.24521660e+04 1.49489541e+04
21 17 12 5.39949799e+01 7.03868866e+01 1.31217102e+02 1.43142402e+04 0.00000000e+00 3.56808000e+05 -2.70852637e+04 1.50935244e+04
21 17 13 5.39949799e+01 7.03868866e+01 1.06425072e+02 9.94497070e+03 0.00000000e+00 3.94464000e+05 -1.96508730e+04 1.34555088e+04
21 17 14 5.39949799e+01 7.03868866e+01 9.55221481e+01 8.01181250e+03 0.00000000e+00 4.21176000e+05 -1.51774287e+04 7.65303955e+03
21 17 15 5.39949799e+01 7.03868866e+01 8.57963486e+01 8.07909229e+03 0.00000000e+00 4.11624000e+05 -1.42573545e+04 4.73397217e+03
21 17 16 5.39949799e+01 7.03868866e+01 7.72970428e+01 5.49343164e+03 0.00000000e+00 4.94016000e+05 -1.20312285e+04 1.15108926e+04
21 17 17 5.39949799e+01 7.03868866e+01 7.03868866e+01 2.44276001e+03 0.00000000e+00 5.16312000e+05 -5.80371289e+03 6.81576807e+03
21 18 2 5.39949799e+01 6.42634811e+01 2.85095215e+02 8.76562207e+03 0.00000000e+00 3.86400000e+03 4.59066357e+03 -6.02054922e+04
21 18 3 5.39949799e+01 6.42634811e+01 4.02876801e+02 4.46965000e+04 0.00000000e+00 4.84980000e+04 -9.76765859e+04 9.24123750e+04
21 18 4 5.39949799e+01 6.42634811e+01 2.98621796e+02 4.05738086e+04 0.00000000e+00 1.27320000e+05 -7.94307109e+04 5.19416680e+04
21 18 5 5.39949799e+01 6.42634811e+01 2.49657516e+02 3.15115879e+04 0.00000000e+00 1.71888000e+05 -6.39845781e+04 5.01622578e+04
21 18 6 5.39949799e+01 6.42634811e+01 2.07778030e+02 2.34411074e+04 0.00000000e+00 1.84728000e+05 -4.75025469e+04 3.61460977e+04
21 18 7 5.39949799e+01 6.42634811e+01 1.90599930e+02 2.03270488e+04 0.00000000e+00 2.13072000e+05 -4.14314844e+04 3.07686172e+04
21 18 8 5.39949799e+01 6.42634811e+01 1.61821243e+02 1.76430176e+04 0.00000000e+00 2.37192000e+05 -3.62771836e+04 2.83198926e+04
21 18 9 5.39949799e+01 6.42634811e+01 1.51647842e+02 1.71348711e+04 0.00000000e+00 3.15048000e+05 -3.62686953e+04 3.15353887e+04
21 18 10 5.39949799e+01 6.42634811e+01 1.43547516e+02 7.28731934e+03 0.00000000e+00 3.09216000e+05 -1.52202588e+04 1.29308350e+04
21 18 11 5.39949799e+01 6.42634811e+01 1.22325600e+02 1.10987354e+04 0.00000000e+00 3.29712000e+05 -2.15896426e+04 1.33666533e+04
21 18 12 5.39949799e+01 6.42634811e+01 1.31217102e+02 1.69621992e+04 0.00000000e+00 3.76176000e+05 -3.54334414e+04 2.96512324e+04
21 18 13 5.39949799e+01 6.42634811e+01 1.06425072e+02 1.10514316e+04 0.00000000e+00 4.17840000e+05 -2.34669707e+04 2.09060625e+04
21 18 14 5.39949799e+01 6.42634811e+01 9.55221481e+01 8.74721094e+03 0.00000000e+00 4.43808000e+05 -1.67172188e+04 9.61443848e+03
21 18 15 5.39949799e+01 6.42634811e+01 8.57963486e+01 5.36859521e+03 0.00000000e+00 4.36992000e+05 -9.00522949e+03 9.18885925e+02
21 18 16 5.39949799e+01 6.42634811e+01 7.72970428e+01 7.89023096e+03 0.00000000e+00 5.20512000e+05 -1.56900137e+04 1.10144160e+04
21 18 17 5.39949799e+01 6.42634811e+01 7.03868866e+01 7.59314502e+03 0.00000000e+00 5.47728000e+05 -1.54276953e+04 1.16712295e+04
21 18 18 5.39949799e+01 6.42634811e+01 6.42634811e+01 5.26594336e+03 0.00000000e+00 5.75304000e+05 -9.39848730e+03 3.84460522e+03
21 19 1 5.39949799e+01 5.89806252e+01 1.49714310e+02 6.29987734e+04 0.00000000e+00 1.75200000e+03 -1.15052016e+05 4.40284336e+04
21 19 2 5.39949799e+01 5.89806252e+01 2.85095215e+02 2.47626250e+04 0.00000000e+00 4.65740000e+04 -4.94832812e+04 3.48717891e+04
21 19 3 5.39949799e+01 5.89806252e+01 4.02876801e+02 4.48560625e+04 0.00000000e+00 7.74000000e+04 -8.97981562e+04 6.50579102e+04
21 19 4 5.39949799e+01 5.89806252e+01 2.98621796e+02 4.08996797e+04 0.00000000e+00 1.29240000e+05 -8.39392422e+04 6.64589062e+04
21 19 5 5.39949799e+01 5.89806252e+01 2.49657516e+02 1.94021172e+04 0.00000000e+00 1.70592000e+05 -4.25224531e+04 4.10153203e+04
21 19 6 5.39949799e+01 5.89806252e+01 2.07778030e+02 8.10694629e+03 0.00000000e+00 1.82592000e+05 -1.50166494e+04 7.38208301e+03
21 19 7 5.39949799e+01 5.89806252e+01 1.90599930e+02 2.08739219e+04 0.00000000e+00 2.09376000e+05 -4.27984414e+04 3.29118438e+04
21 19 8 5.39949799e+01 5.89806252e+01 1.61821243e+02 1.71586758e+04 0.00000000e+00 2.35296000e+05 -3.48905352e+04 2.71684160e+04
21 19 9 5.39949799e+01 5.89806252e+01 1.51647842e+02 7.16934180e+03 0.00000000e+00 3.13488000e+05 -1.40681738e+04 9.17846484e+03
21 19 10 5.39949799e+01 5.89806252e+01 1.43547516e+02 1.22162188e+04 0.00000000e+00 3.06600000e+05 -2.56749863e+04 2.20837344e+04
21 19 11 5.39949799e+01 5.89806252e+01 1.22325600e+02 5.68253369e+03 0.00000000e+00 3.27048000e+05 -8.12679248e+03 -3.57454492e+03
21 19 12 5.39949799e+01 5.89806252e+01 1.31217102e+02 8.62840820e+03 0.00000000e+00 3.73032000e+05 -1.65101543e+04 9.60248535e+03
21 19 13 5.39949799e+01 5.89806252e+01 1.06425072e+02 1.12750225e+04 0.00000000e+00 4.13688000e+05 -2.28658691e+04 1.68765195e+04
21 19 14 5.39949799e+01 5.89806252e+01 9.55221481e+01 9.47073633e+03 0.00000000e+00 4.40160000e+05 -1.92851055e+04 1.49199248e+04
21 19 15 5.39949799e+01 5.89806252e+01 8.57963486e+01 8.16449707e+03 0.00000000e+00 4.31304000e+05 -1.66813789e+04 1.27316484e+04
21 19 16 5.39949799e+01 5.89806252e+01 7.72970428e+01 5.06764600e+03 0.00000000e+00 5.17944000e+05 -9.76610547e+03 6.00102734e+03
21 19 17 5.39949799e+01 5.89806252e+01 7.03868866e+01 7.92126270e+03 0.00000000e+00 5.39688000e+05 -1.54778857e+04 9.83868555e+03
21 19 18 5.39949799e+01 5.89806252e+01 6.42634811e+01 6.46785840e+03 0.00000000e+00 5.73240000e+05 -1.27791250e+04 8.42822266e+03
21 19 19 5.39949799e+01 5.89806252e+01 5.89806252e+01 5.47547510e+03 0.00000000e+00 5.66760000e+05 -1.07881719e+04 7.29570459e+03
21 20 1 5.39949799e+01 5.85153694e+01 1.49714310e+02 2.10233809e+04 0.00000000e+00 2.67300000e+04 -4.91504297e+04 5.70048984e+04
21 20 2 5.39949799e+01 5.85153694e+01 2.85095215e+02 2.49123203e+04 0.00000000e+00 7.54800000e+04 -5.38734688e+04 5.01181797e+04
21 20 3 5.39949799e+01 5.85153694e+01 4.02876801e+02 3.82517031e+04 0.00000000e+00 8.48400000e+04 -8.44762578e+04 8.26477109e+04
21 20 4 5.39949799e+01 5.85153694e+01 2.98621796e+02 3.33980977e+04 0.00000000e+00 1.42080000e+05 -6.48083828e+04 4.05267539e+04
21 20 5 5.39949799e+01 5.85153694e+01 2.49657516e+02 2.08956855e+04 0.00000000e+00 1.87032000e+05 -4.29086016e+04 3.37169570e+04
21 20 6 5.39949799e+01 5.85153694e+01 2.07778030e+02 1.36248672e+04 0.00000000e+00 2.00520000e+05 -2.92678906e+04 2.68401816e+04
21 20 7 5.39949799e+01 5.85153694e+01 1.90599930e+02 2.21110918e+04 0.00000000e+00 2.32680000e+05 -4.32200977e+04 2.89519160e+04
21 20 8 5.39949799e+01 5.85153694e+01 1.61821243e+02 1.41441318e+04 0.00000000e+00 2.57592000e+05 -2.88542617e+04 2.17435938e+04
21 20 9 5.39949799e+01 5.85153694e+01 1.51647842e+02 1.01094297e+04 0.00000000e+00 3.43248000e+05 -2.04468164e+04 1.58363164e+04
21 20 10 5.39949799e+01 5.85153694e+01 1.43547516e+02 1.31327148e+04 0.00000000e+00 3.36984000e+05 -2.57919570e+04 1.70189277e+04
21 20 11 5.39949799e+01 5.85153694e+01 1.22325600e+02 8.91714258e+03 0.00000000e+00 3.59808000e+05 -1.81053125e+04 1.36600479e+04
21 20 12 5.39949799e+01 5.85153694e+01 1.31217102e+02 1.06077568e+04 0.00000000e+00 4.10880000e+05 -2.16251543e+04 1.71701641e+04
21 20 13 5.39949799e+01 5.85153694e+01 1.06425072e+02 8.69166309e+03 0.00000000e+00 4.54152000e+05 -1.67545684e+04 1.03334561e+04
21 20 14 5.39949799e+01 5.85153694e+01 9.55221481e+01 8.23355469e+03 0.00000000e+00 4.84224000e+05 -1.55407920e+04 8.12061084e+03
21 20 15 5.39949799e+01 5.85153694e+01 8.57963486e+01 9.16466602e+03 0.00000000e+00 4.75296000e+05 -1.85897871e+04 1.45958516e+04
21 20 16 5.39949799e+01 5.85153694e+01 7.72970428e+01 7.65024121e+03 0.00000000e+00 5.68320000e+05 -1.43838174e+04 7.73533057e+03
21 20 17 5.39949799e+01 5.85153694e+01 7.03868866e+01 6.12970312e+03 0.00000000e+00 5.93520000e+05 -1.17552041e+04 6.62240088e+03
21 20 18 5.39949799e+01 5.85153694e+01 6.42634811e+01 6.54169580e+03 0.00000000e+00 6.27432000e+05 -1.25827441e+04 7.61145166e+03
21 20 19 5.39949799e+01 5.85153694e+01 5.89806252e+01 7.18435645e+03 0.00000000e+00 6.24744000e+05 -1.43772861e+04 1.02097119e+04
21 20 20 5.39949799e+01 5.85153694e+01 5.85153694e+01 4.98868750e+03 0.00000000e+00 6.82464000e+05 -1.05099326e+04 8.96981055e+03
21 21 1 5.39949799e+01 5.39949799e+01 1.49714310e+02 1.10067881e+04 0.00000000e+00 4.26960000e+04 -1.63764873e+04 -8.24591797e+03
21 21 2 5.39949799e+01 5.39949799e+01 2.85095215e+02 1.62583604e+04 0.00000000e+00 8.31360000e+04 -3.08336230e+04 1.92144004e+04
21 21 3 5.39949799e+01 5.39949799e+01 4.02876801e+02 2.42041895e+04 0.00000000e+00 9.29280000e+04 -4.88539805e+04 3.50629023e+04
21 21 4 5.39949799e+01 5.39949799e+01 2.98621796e+02 1.95398984e+04 0.00000000e+00 1.51512000e+05 -3.75343086e+04 2.16929512e+04
21 21 5 5.39949799e+01 5.39949799e+01 2.49657516e+02 2.78848594e+04 0.00000000e+00 2.03616000e+05 -5.41780508e+04 3.43661836e+04
21 21 6 5.39949799e+01 5.39949799e+01 2.07778030e+02 2.12333320e+04 0.00000000e+00 2.14752000e+05 -4.13955977e+04 2.61274238e+04
21 21 7 5.39949799e+01 5.39949799e+01 1.90599930e+02 1.35095977e+04 0.00000000e+00 2.50968000e+05 -2.79356113e+04 2.24991465e+04
21 21 8 5.39949799e+01 5.39949799e+01 1.61821243e+02 6.48405176e+03 0.00000000e+00 2.79600000e+05 -1.63664346e+04 2.15053047e+04
21 21 9 5.39949799e+01 5.39949799e+01 1.51647842e+02 1.46696982e+04 0.00000000e+00 3.70176000e+05 -2.76879414e+04 1.49436719e+04
21 21 10 5.39949799e+01 5.39949799e+01 1.43547516e+02 1.08379277e+04 0.00000000e+00 3.64560000e+05 -2.15705020e+04 1.52980430e+04
21 21 11 5.39949799e+01 5.39949799e+01 1.22325600e+02 1.19722734e+04 0.00000000e+00 3.86256000e+05 -2.42339258e+04 1.76227070e+04
21 21 12 5.39949799e+01 5.39949799e+01 1.31217102e+02 1.70407852e+04 0.00000000e+00 4.41888000e+05 -3.31235586e+04 2.06949316e+04
21 21 13 5.39949799e+01 5.39949799e+01 1.06425072e+02 1.10544639e+04 0.00000000e+00 4.91832000e+05 -2.25548066e+04 1.71892266e+04
21 21 14 5.39949799e+01 5.39949799e+01 9.55221481e+01 3.15922021e+03 0.00000000e+00 5.23152000e+05 -5.65587109e+03 1.74430225e+03
21 21 15 5.39949799e+01 5.39949799e+01 8.57963486e+01 3.93859668e+03 0.00000000e+00 5.11920000e+05 -9.12166406e+03 1.01909248e+04
21 21 16 5.39949799e+01 5.39949799e+01 7.72970428e+01 7.47999414e+03 0.00000000e+00 6.10872000e+05 -1.43497998e+04 8.49226855e+03
21 21 17 5.39949799e+01 5.39949799e+01 7.03868866e+01 3.21900195e+03 0.00000000e+00 6.42840000e+05 -6.62446191e+03 5.39827002e+03
21 21 18 5.39949799e+01 5.39949799e+01 6.42634811e+01 8.97376660e+03 0.00000000e+00 6.80160000e+05 -1.82819785e+04 1.40779893e+04
21 21 19 5.39949799e+01 5.39949799e+01 5.89806252e+01 5.33029492e+03 0.00000000e+00 6.70608000e+05 -1.07676973e+04 8.16390283e+03
21 21 20 5.39949799e+01 5.39949799e+01 5.85153694e+01 4.33831299e+03 0.00000000e+00 7.37904000e+05 -9.17828906e+03 8.22676562e+03
21 21 21 5.39949799e+01 5.39949799e+01 5.39949799e+01 1.16131182e+04 0.00000000e+00 8.03736000e+05 -2.37591621e+04 1.86853379e+04
